,gt_label,gt_rank,gt_score,top1_label,top1_score,score_gap,image_path,difficulty,scale_score
11420,6,0,27.15023422241211,6,27.15023422241211,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/018.jpg,medium,0.023083423985231423
11421,6,1,32.17344665527344,5,32.312644958496094,0.13919830322265625,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/340.jpg,medium,0.04058146852627342
11422,6,0,30.0324764251709,6,30.0324764251709,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/435.jpg,soft,0.027493560422471808
11423,6,0,29.058231353759766,6,29.058231353759766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/524.jpg,medium,0.02036809531239892
11424,6,1,30.782123565673828,5,31.34280014038086,0.5606765747070312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/793.jpg,medium,0.04089160844630943
11425,6,0,30.130260467529297,6,30.130260467529297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/529.jpg,soft,0.12204266935158078
11426,6,0,32.77730178833008,6,32.77730178833008,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/177.jpg,soft,0.02461994282630691
11427,6,0,29.811378479003906,6,29.811378479003906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/186.jpg,medium,0.03061903468890094
11428,6,0,30.736520767211914,6,30.736520767211914,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/642.jpg,soft,0.04084348588831006
11429,6,0,30.125089645385742,6,30.125089645385742,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/720.jpg,soft,0.07653285321370365
11430,6,0,30.75259017944336,6,30.75259017944336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/358.jpg,soft,0.08487556250768807
11432,6,0,31.21280860900879,6,31.21280860900879,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/414.jpg,soft,0.025806153754699968
11433,6,0,29.082807540893555,6,29.082807540893555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/403.jpg,medium,0.06423488347528045
11434,6,1,31.10807228088379,0,32.119171142578125,1.011098861694336,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/660.jpg,hard,0.08027182113967735
11435,6,0,30.469497680664062,6,30.469497680664062,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/117.jpg,soft,0.06239471786772595
11436,6,0,31.914457321166992,6,31.914457321166992,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/721.jpg,soft,0.09795038108270643
11437,6,0,31.826904296875,6,31.826904296875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/684.jpg,soft,0.015806999696334933
11438,6,1,31.140859603881836,0,31.596668243408203,0.4558086395263672,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/027.jpg,medium,0.0645656692834668
11439,6,0,29.666637420654297,6,29.666637420654297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/390.jpg,medium,0.10027791543224418
11440,6,0,30.461721420288086,6,30.461721420288086,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/299.jpg,soft,0.02416899153492292
11441,6,0,31.18297004699707,6,31.18297004699707,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/254.jpg,soft,0.025863280750516915
11443,6,0,31.449462890625,6,31.449462890625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/381.jpg,soft,0.10408923966864744
11444,6,0,30.761201858520508,6,30.761201858520508,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/535.jpg,soft,0.022430891319758298
11445,6,1,30.091073989868164,5,30.858909606933594,0.7678356170654297,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/393.jpg,medium,0.0633516585831441
11446,6,0,30.099828720092773,6,30.099828720092773,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/424.jpg,soft,0.021995006454431146
11447,6,0,32.23371887207031,6,32.23371887207031,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/494.jpg,soft,0.10103650625274169
11448,6,0,29.587831497192383,6,29.587831497192383,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/481.jpg,medium,0.11752805630070774
11449,6,1,29.983081817626953,5,31.06678581237793,1.0837039947509766,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/401.jpg,hard,0.08270128019624717
11450,6,0,29.048879623413086,6,29.048879623413086,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/774.jpg,medium,0.04110768627309787
11451,6,0,28.99751853942871,6,28.99751853942871,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/444.jpg,medium,0.03664621453392282
11452,6,0,31.692935943603516,6,31.692935943603516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/276.jpg,soft,0.05809305403347651
11454,6,0,30.284088134765625,6,30.284088134765625,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/319.jpg,soft,0.026459052170957835
11455,6,0,30.233171463012695,6,30.233171463012695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/137.jpg,soft,0.1256907609162804
11456,6,0,33.49653244018555,6,33.49653244018555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/716.jpg,soft,0.08239731531941717
11457,6,0,30.751117706298828,6,30.751117706298828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/525.jpg,soft,0.07506401995388705
11458,6,0,32.16481018066406,6,32.16481018066406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/455.jpg,soft,0.01830416983429327
11461,6,0,31.035627365112305,6,31.035627365112305,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/079.jpg,soft,0.064834080523289
11462,6,1,30.52351188659668,0,31.581321716308594,1.057809829711914,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/267.jpg,hard,0.04100225098191744
11463,6,1,27.94655990600586,0,29.00141143798828,1.0548515319824219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/068.jpg,hard,0.05066717361193726
11464,6,0,29.6972599029541,6,29.6972599029541,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/561.jpg,medium,0.085028019767298
11465,6,1,30.87354278564453,12,31.134733200073242,0.26119041442871094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/563.jpg,medium,0.07324578354543265
11466,6,0,31.38951301574707,6,31.38951301574707,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/719.jpg,soft,0.05173330821006109
11467,6,0,30.737937927246094,6,30.737937927246094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/314.jpg,soft,0.06418535864584214
11468,6,0,29.657398223876953,6,29.657398223876953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/467.jpg,medium,0.06995831402604585
11470,6,1,31.080781936645508,0,31.8309326171875,0.7501506805419922,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/127.jpg,medium,0.03933799086748731
11471,6,0,33.258689880371094,6,33.258689880371094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/010.jpg,soft,0.026349112702894976
11472,6,1,33.439125061035156,0,33.72160339355469,0.28247833251953125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/196.jpg,medium,0.014155654074884375
11473,6,0,28.430959701538086,6,28.430959701538086,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/569.jpg,medium,0.0897772196588111
11474,6,1,29.97492218017578,7,31.20254898071289,1.2276268005371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/140.jpg,hard,0.027367906587638845
11475,6,0,31.68160629272461,6,31.68160629272461,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/531.jpg,soft,0.09675696970729986
11477,6,0,29.458148956298828,6,29.458148956298828,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/235.jpg,medium,0.03229252566070052
11478,6,0,32.61664962768555,6,32.61664962768555,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/001.jpg,soft,0.04760779275121637
11480,6,0,32.10263442993164,6,32.10263442993164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/415.jpg,soft,0.03866251210560437
11481,6,0,29.820837020874023,6,29.820837020874023,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/482.jpg,medium,0.07319145842999276
11482,6,1,30.749847412109375,0,31.88997459411621,1.140127182006836,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/322.jpg,hard,0.031051269567229776
11483,6,0,32.17396545410156,6,32.17396545410156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/302.jpg,soft,0.07083413531671956
11485,6,0,28.202478408813477,6,28.202478408813477,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/042.jpg,medium,0.11702170861055011
11486,6,0,30.06982421875,6,30.06982421875,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/179.jpg,soft,0.04655382302315568
11487,6,0,30.808778762817383,6,30.808778762817383,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/284.jpg,soft,0.032083909617503334
11488,6,0,31.128562927246094,6,31.128562927246094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/419.jpg,soft,0.03572671310953821
11489,6,0,32.4981575012207,6,32.4981575012207,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/087.jpg,soft,0.027072667049893084
11490,6,1,30.00834846496582,0,31.05323600769043,1.0448875427246094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/285.jpg,hard,0.024218462277445764
11491,6,0,32.100074768066406,6,32.100074768066406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/387.jpg,soft,0.12493865947283522
11492,6,0,29.707433700561523,6,29.707433700561523,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/590.jpg,medium,0.010574058954040972
11493,6,2,27.004316329956055,10,29.667526245117188,2.663209915161133,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/015.jpg,hard,0.0823049985508201
11494,6,1,31.36717414855957,0,31.7811222076416,0.41394805908203125,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/727.jpg,medium,0.1320431347975845
11495,6,0,31.24651336669922,6,31.24651336669922,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/105.jpg,soft,0.04244507058259017
11496,6,0,30.0507755279541,6,30.0507755279541,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/086.jpg,soft,0.03583187663635484
11497,6,0,28.951133728027344,6,28.951133728027344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/695.jpg,medium,0.040219607784525525
11498,6,0,29.74631118774414,6,29.74631118774414,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/649.jpg,medium,0.025511815104992265
11499,6,0,29.35273551940918,6,29.35273551940918,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/371.jpg,medium,0.122371669463051
11500,6,1,29.849550247192383,0,30.333965301513672,0.48441505432128906,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/072.jpg,medium,0.10448340984590365
11501,6,0,29.401962280273438,6,29.401962280273438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/111.jpg,medium,0.05049858511162064
11502,6,0,27.811649322509766,6,27.811649322509766,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/017.jpg,medium,0.03678011054663563
11503,6,1,29.24087905883789,0,30.137874603271484,0.8969955444335938,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/634.jpg,medium,0.017955165503919863
11504,6,0,29.468881607055664,6,29.468881607055664,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/317.jpg,medium,0.06464396107738955
11505,6,1,26.21480369567871,12,26.63114356994629,0.4163398742675781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/619.jpg,medium,0.10145400341553355
11506,6,1,28.924795150756836,0,29.50938606262207,0.5845909118652344,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/356.jpg,medium,0.10551189294427318
11508,6,1,28.583581924438477,10,28.634517669677734,0.05093574523925781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/611.jpg,medium,0.10387187046709337
11509,6,0,29.3615665435791,6,29.3615665435791,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/758.jpg,medium,0.07262881919910119
11510,6,1,27.89849281311035,8,28.353391647338867,0.4548988342285156,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/658.jpg,medium,0.06099421205766777
11511,6,0,30.368467330932617,6,30.368467330932617,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/135.jpg,soft,0.05712335281621545
11512,6,0,31.922887802124023,6,31.922887802124023,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/794.jpg,soft,0.025189113114317194
11513,6,0,30.215904235839844,6,30.215904235839844,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/246.jpg,soft,0.038121566164904155
11514,6,0,31.374032974243164,6,31.374032974243164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/541.jpg,soft,0.13251608962023678
11516,6,0,31.3762149810791,6,31.3762149810791,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/548.jpg,soft,0.052481659098833205
11517,6,3,29.340084075927734,7,30.848182678222656,1.5080986022949219,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/434.jpg,hard,0.03261885110562767
11518,6,0,30.920299530029297,6,30.920299530029297,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/214.jpg,soft,0.03273573437869601
11519,6,0,30.85171127319336,6,30.85171127319336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/699.jpg,soft,0.035085605373641124
11520,6,0,30.833229064941406,6,30.833229064941406,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/225.jpg,soft,0.039074555043902906
11521,6,1,30.030986785888672,0,30.725496292114258,0.6945095062255859,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/252.jpg,medium,0.027462925513573343
11523,6,0,31.63599395751953,6,31.63599395751953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/763.jpg,soft,0.02880129837788753
11524,6,0,32.0020751953125,6,32.0020751953125,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/166.jpg,soft,0.09632169785294378
11525,6,0,32.96140670776367,6,32.96140670776367,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/292.jpg,soft,0.04025811134961291
11526,6,1,31.442256927490234,0,31.56659507751465,0.12433815002441406,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/088.jpg,medium,0.13433968231054705
11527,6,0,30.276229858398438,6,30.276229858398438,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/466.jpg,soft,0.11670419593367841
11528,6,2,30.704143524169922,0,31.220081329345703,0.5159378051757812,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/159.jpg,medium,0.09027074341452537
11530,6,0,31.1170711517334,6,31.1170711517334,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/464.jpg,soft,0.07085373824977637
11531,6,0,31.667949676513672,6,31.667949676513672,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/458.jpg,soft,0.018638512611642705
11532,6,0,32.45794677734375,6,32.45794677734375,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/007.jpg,soft,0.08647002994581982
11533,6,0,31.18135643005371,6,31.18135643005371,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/770.jpg,soft,0.035627961457218
11534,6,0,30.9549503326416,6,30.9549503326416,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/057.jpg,soft,0.027165717807975713
11535,6,1,32.23100662231445,0,32.91673278808594,0.6857261657714844,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/005.jpg,medium,0.01715488702407666
11536,6,0,30.6224422454834,6,30.6224422454834,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/121.jpg,soft,0.047505179259869176
11537,6,0,30.973939895629883,6,30.973939895629883,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/173.jpg,soft,0.029317485330246647
11538,6,1,31.978168487548828,0,32.49412155151367,0.5159530639648438,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/378.jpg,medium,0.026209010898226522
11539,6,3,26.82655906677246,10,27.852567672729492,1.0260086059570312,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/645.jpg,hard,0.04995145867894453
11540,6,0,30.65413475036621,6,30.65413475036621,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/063.jpg,soft,0.11478963349188369
11541,6,0,32.64567184448242,6,32.64567184448242,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/573.jpg,soft,0.034932274089163266
11542,6,0,31.43573570251465,6,31.43573570251465,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/691.jpg,soft,0.03442251442256142
11543,6,0,27.7204647064209,6,27.7204647064209,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/677.jpg,medium,0.09238366350761057
11544,6,0,31.845720291137695,6,31.845720291137695,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/671.jpg,soft,0.015272321248044252
11545,6,0,30.14853286743164,6,30.14853286743164,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/400.jpg,soft,0.04955612377146375
11546,6,0,30.59699249267578,6,30.59699249267578,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/678.jpg,soft,0.09240592380806711
11547,6,0,33.7852668762207,6,33.7852668762207,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/171.jpg,soft,0.051558129890694845
11548,6,0,33.93561935424805,6,33.93561935424805,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/329.jpg,soft,0.09469233519701355
11549,6,1,31.039674758911133,0,32.027523040771484,0.9878482818603516,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/258.jpg,medium,0.027472972331837486
11550,6,0,30.678810119628906,6,30.678810119628906,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/070.jpg,soft,0.050701371013809005
11551,6,0,32.44270324707031,6,32.44270324707031,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/498.jpg,soft,0.03162397193470262
11553,6,0,31.808658599853516,6,31.808658599853516,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/565.jpg,soft,0.020784100180711387
11554,6,0,29.923608779907227,6,29.923608779907227,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/392.jpg,medium,0.06858299237040716
11555,6,3,26.888975143432617,1,29.179941177368164,2.290966033935547,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/103.jpg,hard,0.05128601393404531
11556,6,1,30.406599044799805,0,30.983295440673828,0.5766963958740234,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/174.jpg,medium,0.057053358400800086
11557,6,0,29.37986183166504,6,29.37986183166504,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/261.jpg,medium,0.0655596096664089
11558,6,3,25.732519149780273,10,28.488466262817383,2.7559471130371094,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/391.jpg,hard,0.11974343772702051
11559,6,0,29.997541427612305,6,29.997541427612305,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/004.jpg,medium,0.029489987839154266
11560,6,1,31.769256591796875,5,31.834657669067383,0.06540107727050781,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/451.jpg,medium,0.044275921087436616
11561,6,0,30.967947006225586,6,30.967947006225586,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/747.jpg,soft,0.017762879242650215
11562,6,0,31.182533264160156,6,31.182533264160156,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/357.jpg,soft,0.104492662971972
11565,6,0,32.43663024902344,6,32.43663024902344,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/296.jpg,soft,0.12505449736137209
11566,6,0,31.169178009033203,6,31.169178009033203,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/700.jpg,soft,0.06060613910657775
11567,6,0,32.31053161621094,6,32.31053161621094,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/750.jpg,soft,0.051762052109992615
11568,6,0,31.221927642822266,6,31.221927642822266,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/784.jpg,soft,0.07843126442871091
11569,6,0,29.451574325561523,6,29.451574325561523,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/346.jpg,medium,0.10422791906019227
11570,6,0,27.914722442626953,6,27.914722442626953,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/554.jpg,medium,0.10392961207361548
11571,6,0,31.880727767944336,6,31.880727767944336,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/308.jpg,soft,0.015255283902216556
11572,6,0,30.32676124572754,6,30.32676124572754,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/264.jpg,soft,0.027902778690208338
11573,6,0,28.724519729614258,6,28.724519729614258,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/633.jpg,medium,0.04494064783866875
11574,6,0,31.59398651123047,6,31.59398651123047,0.0,/kaggle/input/datasets/ankit1743/skyview-an-aerial-landscape-dataset/Aerial_Landscapes/Grassland/021.jpg,soft,0.020255105466409802
